consensusID	target	meanRural	meanUrban	stoolPrevelance	maxFraction	pValue	percentIdentity	alignmentLength	targetName	higherInRural	rdpSummary
Consensus176	otu_650_V3V5	1.308031704438955	1.07089110618546	0.55813956	0.55813956	0.187342592809329	98.0	250	otu_650_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(98);Roseburia(58)
Consensus514	otu_218_V3V5	0.6145474364334635	0.416066861437419	0.9302326	0.9302326	0.189159530664191	96.0	250	otu_218_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus71	otu_366_V3V5	1.1993227302826601	0.8421874781205241	0.34418604	0.34418604	0.189212361609123	99.6	250	otu_366_V3V5	true	Root(100);Bacteria(100);Firmicutes(97);Clostridia(96);Clostridiales(96);Ruminococcaceae(69);Acetivibrio(56)
Consensus147	otu_224_V3V5	1.3850059473421599	1.1651342522691701	0.7627907	0.7627907	0.195165841181621	97.51	241	otu_224_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100)
Consensus354	otu_698_V3V5	0.469575971262828	0.22380505858962602	0.19534884	0.19534884	0.194969858524104	100.0	250	otu_698_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Incertae Sedis XIV(2);Blautia(2)
Consensus431	otu_387_V3V5	0.729042613186615	0.5448598162166216	0.7767442	0.7767442	0.194775053000252	97.59	249	otu_387_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Butyricicoccus(100)
Consensus62	otu_941_V3V5	0.5135964923955315	0.2083044326755405	0.08372093	0.08372093	0.192253588845366	97.6	250	otu_941_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Veillonellaceae(100);Megasphaera(100)
Consensus645	otu_630_V3V5	0.3890199065081335	0.1997127568013785	0.027906977	0.027906977	0.192807500042829	98.39	249	otu_630_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Veillonellaceae(100);Megamonas(100)
Consensus733	otu_97_V3V5	0.2038029251974105	0.3430607672110515	0.33953488	0.33953488	0.195560030100438	96.0	250	otu_97_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus860	otu_239_V3V5	0.09310377649428875	0.151881695184027	0.80465114	0.80465114	0.195890373086628	98.8	250	otu_239_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(91);Coprococcus(6)
Consensus767	otu_1058_V3V5	0.35570524958356453	0.2370782160633915	0.3534884	0.3534884	0.197603315559097	97.21	251	otu_1058_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(99)
Consensus197	otu_768_V3V5	1.31611150756863	1.13053780744282	0.53488374	0.53488374	0.200223748665676	97.6	250	otu_768_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100)
Consensus505	otu_1091_V3V5	0.3057987529630525	0.1219348605977435	0.018604651	0.018604651	0.200173076334959	98.8	250	otu_1091_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100)
Consensus585	otu_1205_V3V5	0.3117536455182105	0.48672625671584646	0.13488372	0.13488372	0.202029337031019	99.6	250	otu_1205_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(92);Coprococcus(56)
Consensus804	otu_507_V3V5	0.2334188480340885	0.332523655141465	0.7767442	0.7767442	0.20218934596522	99.2	250	otu_507_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus178	otu_77_V3V5	0.62662678099127	0.9407993466740916	0.55813956	0.8469388	0.203572953472569	96.8	250	otu_77_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Veillonellaceae(100);Dialister(100)
Consensus236	otu_1020_V3V5	0.8981985249241615	0.5916672918854611	0.093023255	0.093023255	0.20425846482666	95.6	250	otu_1020_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus259	otu_1151_V3V5	0.783745576122467	0.993277018980663	0.2744186	0.2744186	0.203935439683262	94.0	250	otu_1151_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100)
Consensus203	otu_1033_V3V5	1.210828633330705	0.9980908230151235	0.26046512	0.26046512	0.205684179795971	99.6	250	otu_1033_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(97);Coprococcus(88)
Consensus536	otu_715_V3V5	0.17500450683659552	0.3340115701836895	0.36744186	0.36744186	0.205544879028973	96.8	250	otu_715_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(67);Coprococcus(42)
Consensus695	otu_974_V3V5	0.5096102051827089	0.4140720726860715	0.0	0.05952381	0.206202526197221	88.0	250	otu_974_V3V5	true	Root(100);Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Pseudomonadaceae(100);Pseudomonas(99)
Consensus129	otu_828_V3V5	0.497175303827869	0.208438912599886	0.05116279	0.05116279	0.20685594398309	94.8	250	otu_828_V3V5	true	Root(100);Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Alcaligenaceae(82);Sutterella(82)
Consensus251	otu_1153_V3V5	0.8766663522247315	1.073241344921045	0.29302326	0.29302326	0.208445585360217	96.8	250	otu_1153_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(74);Coprococcus(61)
Consensus9	otu_33_V3V5	2.361512566897745	1.9982597363136398	0.59069765	0.59069765	0.211116754540373	100.0	250	otu_33_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus623	otu_635_V3V5	0.415710532778372	0.233554967423578	0.15348837	0.15348837	0.213013619673732	93.2	250	otu_635_V3V5	true	Root(100);Bacteria(100);Firmicutes(95);Clostridia(93);Clostridiales(93);Ruminococcaceae(89);Ethanoligenens(45)
Consensus855	otu_92_V3V5	0.11523706177361655	0.1921198398363695	0.627907	0.627907	0.214276935950103	99.2	250	otu_92_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Veillonellaceae(100);Phascolarctobacterium(100)
Consensus703	otu_338_V3V5	0.1934157764616895	0.3308207847502965	0.0	0.10989011	0.217908653831537	92.8	250	otu_338_V3V5	false	Root(100);Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteridae(100);Coriobacteriales(100);Coriobacterineae(100);Coriobacteriaceae(100);Asaccharobacter(28)
Consensus450	otu_514_V3V5	0.79338279412087	0.631734093800409	0.60930234	0.60930234	0.221644121542878	95.55	247	otu_514_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(96);Clostridiales(96);Lachnospiraceae(69);Acetitomaculum(38)
Consensus295	otu_184_V3V5	0.3485272815010545	0.589279825654731	0.10232558	0.10232558	0.224117113048847	97.6	250	otu_184_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus758	otu_65_V3V5	0.2940103344637725	0.168207299350638	0.97209305	0.97209305	0.225855460365785	91.24	251	otu_65_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(97)
Consensus789	otu_854_V3V5	0.326813825130008	0.210871659896888	0.47906977	0.47906977	0.225510915990525	94.42	251	otu_854_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(91);Oscillibacter(54)
Consensus166	otu_239_V3V5	1.0775926172969852	1.29241777898373	0.80465114	0.80465114	0.228294917075968	100.0	250	otu_239_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(91);Coprococcus(6)
Consensus813	otu_268_V3V5	0.241576053351029	0.12363545007922469	0.3906977	0.3906977	0.228675335631672	99.2	250	otu_268_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Sporobacter(63)
Consensus591	otu_224_V3V5	0.580414707370153	0.4498597554633275	0.7627907	0.7627907	0.229907998674054	99.17	240	otu_224_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100)
Consensus100	otu_395_V3V5	1.539770740617785	1.268744556569105	0.7813954	0.7813954	0.233460619795229	100.0	250	otu_395_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Dorea(100)
Consensus164	otu_359_V3V5	1.308105262176885	1.0874792696446325	0.74418604	0.74418604	0.234045083582902	99.2	250	otu_359_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(86);Coprococcus(73)
Consensus190	otu_448_V3V5	0.22551226806735705	0.458713970634127	0.1767442	0.1767442	0.234873742413261	99.6	250	otu_448_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(96);Coprococcus(87)
Consensus41	otu_359_V3V5	2.0355464568979698	1.80241052612303	0.74418604	0.74418604	0.232925977731347	96.81	251	otu_359_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(86);Coprococcus(73)
Consensus483	otu_1151_V3V5	0.7859759548189991	0.642013361608168	0.2744186	0.2744186	0.234200815938699	96.0	250	otu_1151_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100)
Consensus826	otu_1151_V3V5	0.22327216538678046	0.138390771698017	0.2744186	0.2744186	0.232292874090881	99.2	250	otu_1151_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100)
Consensus69	otu_339_V3V5	1.173500851840545	0.796227646096985	0.2883721	0.2883721	0.236088655153303	100.0	250	otu_339_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(100)
Consensus475	otu_1047_V3V5	0.474221201512113	0.6564638404669845	0.37209302	0.37209302	0.238242981321646	95.22	251	otu_1047_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100)
Consensus118	otu_616_V3V5	0.3948998684362405	0.712386227896032	0.11162791	0.11162791	0.240168207576408	100.0	250	otu_616_V3V5	false	Root(100);Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(94);Alcaligenaceae(43);Sutterella(37)
Consensus245	otu_131_V3V5	0.92765210179375	1.1288487069174749	0.89767444	0.89767444	0.241912320261039	98.8	251	otu_131_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus357	otu_591_V3V5	0.878383496873496	0.7007273243880545	0.59069765	0.59069765	0.241643317401061	98.4	250	otu_591_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(97);Roseburia(97)
Consensus77	otu_133_V3V5	0.33243694907006804	0.629389213547211	0.6465116	0.6465116	0.241548437190014	95.2	250	otu_133_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(100)
Consensus31	otu_818_V3V5	1.41760265912343	1.6836025179801	0.12093023	0.12093023	0.24772251518875	99.6	250	otu_818_V3V5	false	Root(100);Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinobacteridae(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Bifidobacterium(100)
Consensus4	otu_768_V3V5	3.16523471253899	2.93952487580618	0.53488374	0.53488374	0.247289951759859	99.6	250	otu_768_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100)
Consensus324	otu_630_V3V5	0.5766447699529504	0.3377589192166155	0.027906977	0.027906977	0.250549205397119	99.6	250	otu_630_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Veillonellaceae(100);Megamonas(100)
Consensus94	otu_239_V3V5	1.45345927403178	1.656388722684865	0.80465114	0.80465114	0.250481467934201	96.4	250	otu_239_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(91);Coprococcus(6)
Consensus388	otu_222_V3V5	0.1478361835032255	0.325803894321446	0.9255814	0.9255814	0.253412841545274	96.4	250	otu_222_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(97);Coprococcus(91)
Consensus98	otu_591_V3V5	1.6599619366001401	1.4440105622644999	0.59069765	0.59069765	0.254096309036708	99.2	250	otu_591_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(97);Roseburia(97)
Consensus181	otu_928_V3V5	1.22320088090482	1.0009371601230619	0.3906977	0.3906977	0.25800291457655	99.6	250	otu_928_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(94)
Consensus830	otu_1017_V3V5	0.20605618551590799	0.2815650804743165	0.33953488	0.33953488	0.260467727950729	98.4	250	otu_1017_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus241	otu_1205_V3V5	0.680601710756484	0.8879122689005545	0.13488372	0.13488372	0.26298805380728	98.0	250	otu_1205_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(92);Coprococcus(56)
Consensus394	otu_398_V3V5	0.7755501859971645	0.619219253501874	0.68372095	0.68372095	0.264296469765501	96.4	250	otu_398_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(98);Coprococcus(53)
Consensus770	otu_272_V3V5	0.2689914169207115	0.3613481782222855	0.80465114	0.80465114	0.265111989352564	98.8	250	otu_272_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Incertae Sedis XIV(75);Blautia(75)
Consensus846	otu_1054_V3V5	0.164104603565464	0.23578037782661448	0.3116279	0.3116279	0.265148114676385	94.4	250	otu_1054_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(98);Coprococcus(92)
Consensus848	otu_916_V3V5	0.1105068489813663	0.18487974428411402	0.47906977	0.47906977	0.264070872824494	96.8	250	otu_916_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Oscillibacter(100)
Consensus302	otu_1054_V3V5	1.05703970286832	1.151886702571165	0.3116279	0.3116279	0.268368604641574	99.2	250	otu_1054_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(98);Coprococcus(92)
Consensus301	otu_556_V3V5	0.977882957609996	0.8297040687196999	0.60930234	0.60930234	0.272600491085943	100.0	250	otu_556_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Incertae Sedis XIV(100);Blautia(100)
Consensus68	otu_171_V3V5	0.9861582734057106	0.6459986680404055	0.35813954	0.35813954	0.273143415853254	100.0	250	otu_171_V3V5	true	Root(100);Bacteria(100);Firmicutes(98);Clostridia(96);Clostridiales(94);Peptococcaceae(5);Peptococcaceae 1(5);Dehalobacter(5)
Consensus579	otu_1047_V3V5	0.6073351676889001	0.482054422436081	0.37209302	0.37209302	0.274002797711728	98.41	251	otu_1047_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100)
Consensus283	otu_492_V3V5	0.586146653317384	0.3721994423246115	0.5116279	0.5116279	0.274920992166656	96.8	250	otu_492_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(85);Roseburia(38)
Consensus711	otu_438_V3V5	0.2845833024846095	0.41534049734881695	0.7953488	0.7953488	0.275997750149449	96.2	237	otu_438_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus67	otu_190_V3V5	1.868363089791355	1.629419644916305	0.82325584	0.82325584	0.277636086967078	99.6	250	otu_190_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Oscillibacter(100)
Consensus461	otu_395_V3V5	0.7134467468312096	0.5670686000078056	0.7813954	0.7813954	0.278405786864513	98.4	250	otu_395_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Dorea(100)
Consensus669	otu_271_V3V5	0.305935231479302	0.1644506305551815	0.29767442	0.29767442	0.28026818877045	97.56	246	otu_271_V3V5	true	Root(100);Bacteria(100);Firmicutes(99);Clostridia(99);Clostridiales(99);Ruminococcaceae(92);Ethanoligenens(6)
Consensus624	otu_64_V3V5	0.4289239249032775	0.28362323074984297	0.8	0.8	0.281088905314467	95.2	250	otu_64_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Parabacteroides(100)
Consensus353	otu_1153_V3V5	0.7699623860010281	0.918552792007097	0.29302326	0.29302326	0.283164217166124	96.0	250	otu_1153_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(74);Coprococcus(61)
Consensus768	otu_50_V3V5	0.25439984947669547	0.3548811544552895	0.67906976	0.67906976	0.282412766080829	97.2	250	otu_50_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Parabacteroides(100)
Consensus451	otu_630_V3V5	0.46149672212893544	0.27261090521249753	0.027906977	0.027906977	0.285300268531056	93.2	250	otu_630_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Veillonellaceae(100);Megamonas(100)
Consensus655	otu_12_V3V5	0.365767304825763	0.49632206894589903	0.95813954	0.95813954	0.284407128899844	99.6	250	otu_12_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus722	otu_262_V3V5	0.3128040105625635	0.41833488895182647	0.6372093	0.6372093	0.285719003607751	96.81	251	otu_262_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(92)
Consensus106	otu_438_V3V5	1.392860010433995	1.59334111102135	0.7953488	0.7953488	0.288749863793177	98.8	250	otu_438_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus226	otu_608_V3V5	0.428851542056305	0.6628631395721395	0.40930232	0.40930232	0.289441621096942	97.2	250	otu_608_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(92);Coprococcus(9)
Consensus712	otu_3_V3V5	0.3351765117098595	0.20974018922849552	0.427907	1.0	0.290560358575608	96.41	251	otu_3_V3V5	true	Root(100);Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Haemophilus(79)
Consensus234	otu_339_V3V5	0.7004911225077004	0.435158345981246	0.2883721	0.2883721	0.29341117577275	97.2	250	otu_339_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(100)
Consensus412	otu_359_V3V5	0.796253855836625	0.6402320122145735	0.74418604	0.74418604	0.293593534328349	97.6	250	otu_359_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(86);Coprococcus(73)
Consensus667	otu_55_V3V5	0.46360773633756247	0.331130673258494	0.88372093	0.88372093	0.297634982291631	95.6	250	otu_55_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);Alistipes(100)
Consensus555	otu_514_V3V5	0.6015988183627285	0.475051299486563	0.60930234	0.60930234	0.299925252581752	96.0	250	otu_514_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(96);Clostridiales(96);Lachnospiraceae(69);Acetitomaculum(38)
Consensus232	otu_675_V3V5	0.696324986569018	0.9065621669945201	0.4744186	0.4744186	0.307263416569997	95.6	250	otu_675_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Parabacteroides(100)
Consensus603	otu_508_V3V5	0.287515202312574	0.4186236973331595	0.60465115	0.60465115	0.307470864358419	100.0	250	otu_508_V3V5	false	Root(100);Bacteria(100);Firmicutes(99);Clostridia(99);Clostridiales(99);Ruminococcaceae(99);Ruminococcus(28)
Consensus264	otu_239_V3V5	0.859207411209512	1.03438418297783	0.80465114	0.80465114	0.310360820362184	98.4	250	otu_239_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(91);Coprococcus(6)
Consensus280	otu_1091_V3V5	0.3685732460971695	0.1702917397910675	0.018604651	0.018604651	0.310364762914252	97.21	251	otu_1091_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100)
Consensus34	otu_64_V3V5	1.66478434607368	1.8813268146292002	0.8	0.8	0.309599498869017	99.6	250	otu_64_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Parabacteroides(100)
Consensus18	otu_1195_V3V5	1.284183042873535	1.6419586366954548	0.18139535	0.18139535	0.311980209532912	100.0	250	otu_1195_V3V5	false	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Veillonellaceae(100);Dialister(100)
Consensus109	otu_1047_V3V5	1.6299539830702452	1.463635650562845	0.37209302	0.37209302	0.3150739210746	97.2	250	otu_1047_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100)
Consensus207	otu_223_V3V5	0.927814846910055	0.712236095609564	0.7023256	0.7023256	0.314460877979109	94.8	250	otu_223_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(75)
Consensus507	otu_350_V3V5	0.6441596469589446	0.5212813878113756	0.75348836	0.75348836	0.318371037953208	98.0	250	otu_350_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Dorea(100)
Consensus858	otu_1151_V3V5	0.16230072427521	0.1072877433986125	0.2744186	0.2744186	0.319832910495786	99.6	250	otu_1151_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100)
Consensus288	otu_33_V3V5	0.446270907350362	0.267939309990827	0.59069765	0.59069765	0.321824656331262	96.0	250	otu_33_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus731	otu_398_V3V5	0.373290634695157	0.285684025880213	0.68372095	0.68372095	0.322211874468513	98.4	250	otu_398_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(98);Coprococcus(53)
Consensus133	otu_675_V3V5	0.9791883863464075	1.21883320354247	0.4744186	0.4744186	0.323037194750879	97.6	250	otu_675_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Parabacteroides(100)
Consensus610	otu_1145_V3V5	0.534062647044523	0.40699801562225846	0.25581396	0.25581396	0.325957847331425	94.8	250	otu_1145_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(94);Oscillibacter(74)
Consensus37	otu_556_V3V5	2.09134287475335	1.97605477615304	0.60930234	0.60930234	0.327477949984127	99.2	250	otu_556_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Incertae Sedis XIV(100);Blautia(100)
Consensus819	otu_823_V3V5	0.24945910873237848	0.16252722865616098	0.10232558	0.10232558	0.327685322091635	99.2	250	otu_823_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus5	otu_823_V3V5	2.638139724309585	2.337749831326575	0.10232558	0.10232558	0.329386472623775	99.6	250	otu_823_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus693	otu_133_V3V5	0.3805710485746475	0.25550554404097403	0.6465116	0.6465116	0.329975208625241	99.6	250	otu_133_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(100)
Consensus426	otu_55_V3V5	0.4933373488364235	0.6652118524181825	0.88372093	0.88372093	0.332323534141191	93.6	250	otu_55_V3V5	false	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);Alistipes(100)
Consensus533	otu_223_V3V5	0.583522050799009	0.435867271488985	0.7023256	0.7023256	0.332595248018761	98.4	250	otu_223_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(75)
Consensus131	otu_12_V3V5	1.18293741696316	0.9364034837927571	0.95813954	0.95813954	0.340309302383611	96.8	250	otu_12_V3V5	true	Root(100);Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100)
Consensus177	otu_343_V3V5	1.014698713969107	0.7936852779220995	0.7209302	0.7209302	0.339987838211487	99.2	250	otu_343_V3V5	true	Root(100);Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Subdoligranulum(100)
