taxa	taxonomy	081A	082A	083A	084A	085A	086A	091A	093A	094A	098A	099A	100A	101A	107A	108A	109A	10A	116A	118A	119A	11A	120A	13A	15A	18A	1A	20A	21A	24A	25A	28A	29A	31A	34A	35A	37A	39A	3A	6A	7A
Pantoea_sp._At-9b	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_sp._At-9b	6	5	19	0	10	3	11	3	24	6	5	29	10	13	5	104	4	5	1	12	3	8	0	6	4	6	3	3	3	7	2	4	3	4	35	53	7	2	4	0
Pantoea_vagans	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_vagans	0	3	15	0	23	3	0	1	23	13	4	0	1	132	7	102	0	5	1	9	4	3	0	2	6	10	0	1	1	2	1	6	0	18	33	75	1	1	1	0
Pectobacterium_atrosepticum	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pectobacterium|s__Pectobacterium_atrosepticum	1	2	2	0	2	0	0	0	8	1	2	1	0	1	13	42	1	0	0	14	1	1	0	2	0	9	1	1	1	0	0	12	3	0	7	42	3	1	0	0
Pectobacterium_carotovorum	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pectobacterium|s__Pectobacterium_carotovorum	46	0	2	69	10	6	0	0	15	41	3	16	0	31	26	128	33	0	0	39	12	21	41	20	30	21	1	56	1	0	0	12	7	41	56	47	42	8	0	21
Pectobacterium_sp._SCC3193	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pectobacterium|s__Pectobacterium_sp._SCC3193	0	0	0	3	5	2	0	17	19	8	0	0	0	1	0	52	0	0	0	0	7	6	0	11	1	5	10	0	0	1	0	11	0	8	14	77	1	0	0	0
Pectobacterium_wasabiae	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pectobacterium|s__Pectobacterium_wasabiae	1	0	1	4	0	0	0	0	3	1	0	0	0	0	0	5	0	0	0	1	1	0	0	0	0	9	0	0	0	1	0	0	0	2	4	5	0	1	0	0
Photorhabdus_asymbiotica	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Photorhabdus|s__Photorhabdus_asymbiotica	20	0	1	1	4	1	0	11	3	5	0	2	0	4	1	13	9	3	1	15	0	10	9	1	11	1	3	16	0	0	0	13	0	14	11	9	16	2	2	4
Photorhabdus_luminescens	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Photorhabdus|s__Photorhabdus_luminescens	0	18	3	10	143	0	2	0	2	1	1	10	1	1	1	3	4	3	1	18	1	3	1	1	3	38	29	1	0	1	64	97	90	0	99	78	0	98	8	1
Proteus_mirabilis	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Proteus|s__Proteus_mirabilis	0	0	14	6	2	2	0	0	1	3	1	0	0	0	0	13	3	42	1	3	1	2	0	11	0	656	3	0	7	0	5	43	103	0	2	80	0	0	2	4
Providencia_stuartii	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Providencia|s__Providencia_stuartii	0	2	0	0	30	2	0	9	1	0	1	0	0	0	2	15	3	0	0	1	0	13	0	1	0	4	0	0	0	0	1	5	0	4	2	6	11	1	0	2
Rahnella_aquatilis	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Rahnella|s__Rahnella_aquatilis	3	1	3	4	2	1	5	0	35	8	0	4	6	9	3	65	3	1	0	33	99	7	1	15	1	21	3	0	3	0	9	7	2	5	26	42	1	5	1	0
Rahnella_sp._Y9602	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Rahnella|s__Rahnella_sp._Y9602	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	10	1	3	3	0	1	0	0	1	2	0	0	0	0	0	1	2	0	0	4	15	0	4	0	0
Raoultella_ornithinolytica	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_ornithinolytica	15	9	31	21	203	21	4	7	656	20	41	21	6	9	17	1306	0	2	1	43	86	146	2	494	7	29	16	8	10	17	5	38	13	2	217	251	12	150	3	2
Salmonella_bongori	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Salmonella|s__Salmonella_bongori	0	3	1	23	26	6	1	0	84	12	2	2	14	11	45	510	3	0	1	31	8	8	1	6	0	13	5	0	4	2	1	24	0	4	91	78	1	4	3	4
Salmonella_enterica	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Salmonella|s__Salmonella_enterica	45	30	66	3466	282	264	16	28	463	174	353	1136	46	2321	2779	3410	32	172	53	695	155	106	46	304	10	188	355	49	24	30	17	787	41	110	1763	1324	86	52	2013	101
Serratia_liquefaciens	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Serratia|s__Serratia_liquefaciens	0	1	2	0	23	1	0	0	15	2	4	0	9	3	2	103	1	3	9	6	1	2	1	4	2	6	8	2	3	0	3	8	1	2	32	50	0	3	1	1
Serratia_marcescens	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Serratia|s__Serratia_marcescens	6	20	22	135	80	5	7	21	56	25	10	11	19	8	17	377	14	2	1	41	20	23	7	22	5	27	14	8	27	11	10	42	10	6	123	153	0	16	5	12
Serratia_plymuthica	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Serratia|s__Serratia_plymuthica	2	1	1	7	20	1	0	0	30	4	2	0	0	3	4	73	0	0	1	3	40	3	0	12	0	4	4	0	1	0	1	6	0	5	27	39	5	2	0	2
Serratia_proteamaculans	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Serratia|s__Serratia_proteamaculans	5	1	2	1	24	2	1	0	16	6	3	0	1	4	7	88	2	1	1	3	14	1	2	3	15	10	2	7	1	3	0	5	5	0	34	45	11	3	6	4
Serratia_symbiotica	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Serratia|s__Serratia_symbiotica	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Shigella_boydii	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Shigella|s__Shigella_boydii	17	4	10	473	6	32	0	5	10	53	82	21	11	1388	1368	71	9	3	0	1388	6	21	8	45	2	8	64	5	5	30	1	37	12	36	146	154	19	1	97	27
Shigella_dysenteriae	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Shigella|s__Shigella_dysenteriae	21	11	19	170	10	51	1	3	25	55	91	5	5	913	763	48	12	6	3	591	3	28	5	63	0	20	48	2	1	25	1	15	5	31	279	86	18	2	18	10
Shigella_flexneri	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Shigella|s__Shigella_flexneri	42	20	16	513	17	56	8	8	41	40	322	9	12	1630	742	51	12	7	4	2042	6	26	5	60	0	38	130	11	5	29	0	58	23	27	503	296	44	1	14	9
Shigella_sonnei	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sonnei	45	17	9	271	10	36	1	7	26	46	174	6	24	1846	699	34	14	12	3	1429	3	27	7	70	2	19	62	7	4	38	6	31	14	63	129	88	30	0	15	23
Shimwellia_blattae	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Shimwellia|s__Shimwellia_blattae	0	7	2	13	36	7	3	1	35	10	6	1	4	6	227	178	3	3	0	16	5	4	0	19	4	14	7	3	2	3	0	25	2	2	98	119	0	7	1	3
Sodalis_glossinidius	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Sodalis|s__Sodalis_glossinidius	5	1	44	2394	21	1	7	1	2	18	2	7	7	3	55	19	2	5	2	7	3	7	5	30	6	80	42	21	3	0	3	21	7	0	3	5	26	0	2	14
Wigglesworthia_glossinidia	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Wigglesworthia|s__Wigglesworthia_glossinidia	1	0	0	1	0	0	0	0	1	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0
Xenorhabdus_bovienii	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Xenorhabdus|s__Xenorhabdus_bovienii	3	2	4	34	1	5	0	0	1	2	0	3	0	2	6	9	5	0	0	0	2	4	4	4	4	9	2	0	2	1	1	0	3	4	15	19	1	5	2	0
Xenorhabdus_nematophila	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Xenorhabdus|s__Xenorhabdus_nematophila	3	5	9	4	2	1	0	3	4	8	0	19	3	1	2	7	3	1	1	5	1	1	0	6	4	4	2	0	1	2	0	2	1	0	31	3	0	3	5	0
Yersinia_enterocolitica	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Yersinia|s__Yersinia_enterocolitica	1	2	9	17	1	9	0	0	6	1	1	4	1	10	3	47	2	1	1	12	3	1	4	5	2	9	3	0	1	1	0	1	1	5	17	37	2	1	0	1
Yersinia_pestis	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Yersinia|s__Yersinia_pestis	0	0	2	0	0	1	0	0	3	6	0	9	1	0	2	50	0	0	0	2	0	1	0	6	7	4	5	0	1	1	0	3	0	0	9	1	0	1	0	1
Yersinia_pseudotuberculosis	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Yersinia|s__Yersinia_pseudotuberculosis	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	2	0	5	0	0	2	0	0	0	0	0	2	7	0	0	0	0
Enterobacteriaceae_bacterium_strain_FGI_57	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|s__Enterobacteriaceae_bacterium_strain_FGI_57	19	11	10	567	72	13	2	2	229	41	26	9	9	18	42	714	4	8	1	61	16	25	4	28	7	28	13	11	3	4	1	55	7	8	237	315	23	15	7	5
Plautia_stali_symbiont	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|s__Plautia_stali_symbiont	1	2	4	5	30	1	2	0	12	4	2	2	4	46	6	207	3	5	2	34	4	19	2	32	3	10	4	6	2	1	2	7	1	7	78	81	4	33	2	12
secondary_endosymbiont_of_Ctenarytaina_eucalypti	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|s__secondary_endosymbiont_of_Ctenarytaina_eucalypti	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
secondary_endosymbiont_of_Heteropsylla_cubana	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|s__secondary_endosymbiont_of_Heteropsylla_cubana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Coxiella_burnetii	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Coxiellaceae|g__Coxiella|s__Coxiella_burnetii	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	13	0	3	0	0	0	0	0	0	0	3	0	0
Legionella_longbeachae	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Legionellaceae|g__Legionella|s__Legionella_longbeachae	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2
Legionella_pneumophila	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Legionellaceae|g__Legionella|s__Legionella_pneumophila	0	0	1	0	0	0	0	1	0	0	0	3	0	0	2	1	0	0	0	0	0	2	1	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	2	1
Methylococcus_capsulatus	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylococcus|s__Methylococcus_capsulatus	0	3	2	7	2	2	2	1	2	0	3	4	1	1	1	8	6	1	1	2	10	3	7	0	1	4	2	7	16	2	2	2	0	0	5	3	14	1	1	6
Methylomicrobium_alcaliphilum	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylomicrobium|s__Methylomicrobium_alcaliphilum	6	0	1	2	0	0	3	4	1	7	0	4	2	1	0	4	5	4	1	3	0	2	0	1	2	1	3	3	0	1	1	0	4	1	0	1	0	2	2	0
Methylomonas_methanica	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylomonas|s__Methylomonas_methanica	9	0	1	0	0	0	0	12	0	0	0	1	0	6	0	7	4	2	1	11	2	7	0	0	8	1	1	0	0	1	0	1	0	3	1	0	6	1	11	2
Alcanivorax_borkumensis	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Alcanivoracaceae|g__Alcanivorax|s__Alcanivorax_borkumensis	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	2	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	5	0	0	0	0	0
Alcanivorax_dieselolei	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Alcanivoracaceae|g__Alcanivorax|s__Alcanivorax_dieselolei	4	2	0	1	2	1	0	0	1	4	0	4	1	1	1	1	3	0	0	1	2	4	0	1	0	3	0	4	6	1	0	3	2	1	0	2	2	0	0	2
Kangiella_koreensis	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Alcanivoracaceae|g__Kangiella|s__Kangiella_koreensis	5	0	0	1	0	0	1	0	6	0	0	5	0	0	6	1	4	2	0	0	1	10	0	3	3	12	0	0	0	0	0	1	0	0	0	0	4	0	0	0
Hahella_chejuensis	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Hahellaceae|g__Hahella|s__Hahella_chejuensis	0	0	9	1	0	0	0	2	0	5	0	4	1	0	0	2	0	0	2	1	0	0	0	12	1	1	3	0	5	1	7	0	1	0	2	0	0	3	0	0
Candidatus_Carsonella_ruddii	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Candidatus_Carsonella|s__Candidatus_Carsonella_ruddii	0	0	0	1	0	0	3	0	0	3	1	1	0	0	1	0	3	0	0	0	1	0	0	1	0	0	0	3	0	0	0	1	0	0	0	2	1	0	0	1
Candidatus_Portiera_aleyrodidarum	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Candidatus_Portiera|s__Candidatus_Portiera_aleyrodidarum	1	1	0	1	0	0	1	5	0	0	0	0	0	0	0	0	1	1	0	4	0	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	1	0	0	0
Chromohalobacter_salexigens	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Chromohalobacter|s__Chromohalobacter_salexigens	3	1	1	2	3	0	0	0	1	2	4	0	6	0	1	14	7	0	6	1	0	5	2	1	16	1	10	3	23	0	1	0	6	5	1	1	6	5	1	0
Halomonas_elongata	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_elongata	3	5	9	17	0	0	6	15	5	17	0	10	1	14	12	20	4	0	3	30	1	22	14	2	16	12	4	21	16	1	14	3	3	3	0	8	5	6	6	2
Marinomonas_mediterranea	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Marinomonas|s__Marinomonas_mediterranea	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0	0	8	0	0	0	0	0	0	0	2	0	11	0	0	0	4
Marinomonas_posidonica	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Marinomonas|s__Marinomonas_posidonica	2	0	0	21	0	0	4	0	0	22	0	30	0	24	1	0	2	0	0	0	1	2	1	9	23	4	0	0	0	0	0	2	9	33	0	1	3	1	0	16
Marinomonas_sp._MWYL1	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Marinomonas|s__Marinomonas_sp._MWYL1	0	1	6	0	0	2	0	0	0	0	0	5	0	0	0	3	1	0	1	2	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	2	0	2	0	2
Thalassolituus_oleivorans	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Thalassolituus|s__Thalassolituus_oleivorans	0	0	0	13	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	1	0	3	0	3	0	0	1	0	0	0	0	0	1	1	0	0	0	0
Actinobacillus_pleuropneumoniae	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Actinobacillus|s__Actinobacillus_pleuropneumoniae	1	37	27	2	13	69	18	48	7	5	6	6	44	17	1	9	21	3	8	1	2	2	9	13	7	5	4	19	5	3	0	5	0	27	4	11	3	0	0	5
Actinobacillus_succinogenes	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Actinobacillus|s__Actinobacillus_succinogenes	0	1	6	3	0	0	2	12	6	0	2	1	0	0	1	1	8	4	0	0	1	1	0	8	1	1	0	4	0	2	11	1	2	3	3	2	1	0	2	3
Actinobacillus_suis	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Actinobacillus|s__Actinobacillus_suis	2	1	27	2	0	14	0	3	5	7	3	5	0	1	1	17	12	2	4	5	2	5	1	10	2	4	3	5	0	4	1	0	3	9	4	12	0	2	5	2
Aggregatibacter_actinomycetemcomitans	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_actinomycetemcomitans	2	3	72	0	3	113	0	0	1	5	9	1	0	0	0	136	17	0	1	0	0	7	3	14	3	24	6	2	6	2	7	23	7	16	14	20	0	2	0	5
Aggregatibacter_aphrophilus	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_aphrophilus	7	4	210	4	0	98	2	4	39	10	27	2	0	0	0	148	155	1	0	0	9	41	25	161	0	63	33	24	6	4	6	68	12	87	20	121	0	1	3	29
[Mannheimia]_succiniciproducens	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Basfia|s__[Mannheimia]_succiniciproducens	2	2	26	0	0	11	1	2	2	1	6	0	14	3	2	6	11	0	5	0	0	1	2	10	2	63	1	3	0	9	0	5	8	7	6	74	18	2	1	1
Bibersteinia_trehalosi	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Bibersteinia|s__Bibersteinia_trehalosi	4	2	8	0	0	10	0	0	0	1	19	0	4	0	1	9	8	3	7	0	55	4	5	13	3	6	14	5	0	0	0	4	1	7	4	24	0	0	1	6
Gallibacterium_anatis	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Gallibacterium|s__Gallibacterium_anatis	0	0	15	0	1	5	0	2	0	0	1	1	0	0	0	6	7	0	0	1	3	1	0	5	0	3	1	1	0	0	4	3	0	6	0	3	1	0	0	6
Haemophilus_ducreyi	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_ducreyi	2	0	17	0	1	9	3	0	0	1	1	1	1	1	2	4	8	0	0	0	2	1	2	5	0	4	0	1	2	0	0	2	0	2	1	2	1	1	0	2
Haemophilus_influenzae	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_influenzae	33	29	1263	4	6	713	4	0	69	44	185	4	4	1	16	556	705	3	1	5	27	157	135	573	1	249	33	104	18	41	40	274	19	279	68	414	18	28	22	92
Haemophilus_parainfluenzae	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae	523	338	21892	28	133	9047	49	1	1361	721	3280	45	48	6	16	8654	12387	60	21	21	329	1003	2173	9563	49	4303	714	1518	317	591	701	1569	218	4030	826	9132	8	452	125	1781
Haemophilus_parasuis	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parasuis	5	0	34	21	1	15	0	0	1	21	4	22	1	33	16	77	17	0	1	0	3	30	60	31	31	10	11	4	4	1	1	1	1	49	4	7	48	7	0	14
Histophilus_somni	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Histophilus|s__Histophilus_somni	48	29	25	28	160	33	99	40	11	51	21	130	44	27	56	17	68	61	35	185	55	29	33	45	63	112	38	58	85	12	109	86	134	18	42	83	79	167	27	52
Mannheimia_haemolytica	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Mannheimia|s__Mannheimia_haemolytica	4	3	18	4	1	8	1	3	2	1	8	0	0	0	0	15	16	0	1	1	2	7	1	11	0	7	1	2	0	4	4	4	1	10	3	14	0	5	1	4
Pasteurella_multocida	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Pasteurella|s__Pasteurella_multocida	1	4	34	1	0	15	5	57	5	2	11	1	0	0	20	28	22	0	4	0	3	4	6	18	0	72	1	3	0	9	1	7	0	21	5	71	1	5	1	8
Acinetobacter_baumannii	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_baumannii	0	1	99	107	3	1	0	2	3	2	3	2	0	0	2	13	0	0	0	1	1	6	0	20	4	2	7	3	23	1	1	6	2	2	104	112	2	5	2	4
Acinetobacter_calcoaceticus	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_calcoaceticus	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	7	1	0	0	7	0	0	1	0	5	7	0	0	0	1
Acinetobacter_oleivorans	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_oleivorans	0	3	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	2	0	0	2	0	0	1	1	0	0	1	0	2	1	0	0	2
Acinetobacter_sp._ADP1	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_sp._ADP1	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	4	2	1	0	0	0	0	6	0	0	2	0
Moraxella_catarrhalis	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Moraxella|s__Moraxella_catarrhalis	0	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
Psychrobacter_arcticus	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_arcticus	0	2	6	17	0	0	0	15	6	15	0	21	0	4	22	64	1	0	0	0	9	6	10	5	10	5	4	2	1	1	1	3	12	8	0	0	16	2	5	5
Psychrobacter_cryohalolentis	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_cryohalolentis	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Psychrobacter_sp._G	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_sp._G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	5
Psychrobacter_sp._PRwf-1	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_sp._PRwf-1	3	1	6	0	0	2	2	0	0	4	1	0	0	0	1	0	1	0	2	0	0	0	0	9	0	0	0	4	2	1	2	0	1	2	74	2	1	0	2	1
Azotobacter_vinelandii	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Azotobacter|s__Azotobacter_vinelandii	9	0	2	1	8	0	5	3	1	2	13	5	5	2	27	15	6	2	0	2	2	6	1	4	8	4	5	9	11	1	4	2	5	3	3	4	1	4	5	3
Cellvibrio_japonicus	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Cellvibrio|s__Cellvibrio_japonicus	1	0	0	0	1	0	1	0	1	1	0	2	0	0	2	8	0	1	0	2	0	2	0	0	0	0	0	0	1	0	2	1	0	0	0	1	0	1	0	0
